customerID,Churn,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PhoneService,MultipleLines,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,gender,SeniorCitizen,Partner,Dependents,tenure
8859-AXJZP,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Two year,Yes,Mailed check,23.8,903.8,Male,0,Yes,Yes,39
8859-DZTGQ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Two year,No,Mailed check,20.35,689.75,Male,0,No,No,33
8859-YSTWS,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,One year,No,Bank transfer (automatic),19.95,1004.5,Male,0,No,No,48
8861-HGGKB,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,86.45,830.85,Female,0,No,No,10
8865-TNMNX,No,DSL,No,Yes,No,No,No,No,Yes,No,One year,No,Mailed check,49.55,475.7,Male,0,Yes,Yes,10
8868-GAGIO,No,Fiber optic,Yes,No,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,84.55,3713.95,Male,0,Yes,No,45
8868-WOZGU,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.7,2979.5,Male,0,No,No,28
8869-LIHMK,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.1,7334.05,Female,0,No,No,64
8869-TORSS,Yes,DSL,Yes,No,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),60.35,2896.4,Female,0,No,No,48
8871-JLMHM,No,Fiber optic,No,Yes,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),90.2,6297.65,Female,0,Yes,No,68
8873-GLDMH,No,Fiber optic,No,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,73.85,401.3,Female,0,No,No,6
8873-TMKGR,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,One year,No,Mailed check,19.1,529.5,Male,0,No,No,29
8874-EJNSR,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Two year,No,Mailed check,25.2,987.95,Male,0,Yes,Yes,39
8875-AKBYH,No,Fiber optic,No,No,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,84.35,1745.2,Male,1,No,No,20
8878-HMWBV,Yes,DSL,No,No,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,49.15,169.05,Male,0,No,No,3
8878-RYUKI,No,DSL,No,No,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,59.45,3043.7,Female,0,No,No,52
8879-XUAHX,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,116.25,8564.75,Male,0,Yes,No,71
8879-ZKJOF,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),79.85,3320.75,Female,0,No,No,41
8882-TLVRW,No,DSL,Yes,No,Yes,Yes,No,No,No,No phone service,Two year,No,Mailed check,39.1,2779.5,Male,0,Yes,Yes,69
8883-ANODQ,No,Fiber optic,No,Yes,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),84.4,5746.75,Female,0,Yes,Yes,68
8883-GRDWQ,No,DSL,Yes,No,No,Yes,No,No,Yes,No,One year,No,Mailed check,54.0,1055.9,Male,1,No,No,20
8884-ADFVN,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.95,700.85,Male,1,Yes,No,7
8884-FEEWR,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,One year,No,Bank transfer (automatic),20.6,754.0,Male,0,No,No,35
8884-MRNSU,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,One year,No,Bank transfer (automatic),19.9,329.75,Male,0,Yes,Yes,17
8885-QSQBX,No,DSL,Yes,No,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),49.55,49.55,Female,0,No,No,1
8887-IPQNC,No,DSL,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,44.25,313.45,Female,0,Yes,No,7
8894-JVDCV,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),115.05,7133.45,Female,0,No,No,62
8896-BQTTI,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,25.0,25.0,Male,0,No,No,1
8896-RAZCR,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Two year,No,Mailed check,19.9,868.1,Female,0,No,Yes,44
8898-KASCD,No,DSL,No,No,Yes,Yes,No,No,No,No phone service,One year,No,Mailed check,35.55,1309.15,Male,0,No,No,39
8901-HJXTF,Yes,DSL,No,Yes,No,No,No,No,No,No phone service,Month-to-month,No,Mailed check,29.2,309.1,Female,0,Yes,Yes,12
8901-UPRHR,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.2,7711.45,Female,0,Yes,Yes,72
8902-ZEOVF,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,One year,No,Mailed check,20.05,951.55,Male,0,Yes,Yes,47
8903-WMRNW,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,101.75,1669.4,Female,0,Yes,No,15
8903-XEBGX,No,DSL,No,No,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,55.3,108.65,Male,0,No,Yes,2
8904-OPDCK,No,DSL,No,No,No,No,No,No,No,No phone service,Month-to-month,Yes,Bank transfer (automatic),24.95,1364.75,Male,1,Yes,No,54
8905-IAZPF,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),95.65,6744.2,Female,0,Yes,No,69
8908-NMQTX,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,No phone service,Two year,Yes,Bank transfer (automatic),65.6,4566.5,Male,0,No,No,72
8908-SLFCJ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Two year,Yes,Credit card (automatic),20.85,435.25,Female,0,No,No,21
8909-BOLNL,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,One year,No,Mailed check,21.2,52.05,Male,0,No,No,3
8910-ICHIU,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),95.65,4664.2,Female,0,No,No,46
8910-LEDAG,No,Fiber optic,No,No,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),71.55,2427.35,Male,1,Yes,No,34
8914-RBTSB,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,93.8,3019.5,Male,0,Yes,No,31
8915-NNTRC,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),107.7,7919.8,Male,0,Yes,Yes,72
8917-FAEMR,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Two year,No,Mailed check,19.85,784.25,Female,0,No,No,37
8917-SZTTJ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Two year,No,Credit card (automatic),19.65,1161.75,Male,0,Yes,Yes,60
8919-FYFQZ,Yes,DSL,No,Yes,No,No,No,No,No,No phone service,Month-to-month,Yes,Electronic check,30.35,1359.7,Male,1,Yes,No,44
8920-NAVAY,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),110.75,7053.35,Male,1,No,No,62
8920-VTVET,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Two year,No,Bank transfer (automatic),20.05,1386.9,Female,0,No,No,68
8922-LIEGH,Yes,Fiber optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,89.7,2187.55,Female,1,No,No,25
8922-NPKBJ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Two year,No,Mailed check,19.35,867.3,Male,0,Yes,Yes,42
8929-KSWIH,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),99.3,2513.5,Male,0,No,No,25
8930-XOTDP,No,DSL,No,No,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,55.95,1082.8,Female,0,Yes,Yes,18
8931-GJJIQ,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,83.3,803.3,Female,0,No,No,9
8932-CZHRQ,No,DSL,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),76.75,5233.25,Male,0,No,No,68
8933-FSHGW,,Fiber optic,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,69.3,1813.1,Female,1,Yes,No,25
8937-FVBIE,,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),90.6,6056.15,Male,0,Yes,No,67
8937-RDTHP,Yes,Fiber optic,Yes,No,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,84.6,84.6,Male,0,No,No,1
8938-UMKPI,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.4,5127.95,Female,0,No,No,47
8939-ORHIW,,DSL,No,No,Yes,Yes,Yes,No,No,No phone service,Month-to-month,Yes,Electronic check,44.85,1442.6,Male,0,Yes,Yes,34
8942-DBMHZ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,20.45,255.35,Male,0,No,No,12
8943-URTMR,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,79.65,152.7,Female,0,No,No,2
8944-AILEF,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),19.45,340.85,Male,0,Yes,No,15
8945-GRKHX,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,78.65,78.65,Female,0,No,Yes,1
8945-MUQUF,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,94.8,4837.6,Male,0,No,No,51
8946-BFWSG,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Two year,No,Mailed check,25.25,1573.05,Male,0,Yes,Yes,63
8947-YRTDV,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,94.8,3131.55,Male,0,Yes,Yes,32
8949-JTMAY,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.6,2933.2,Female,0,No,No,29
8950-MTZNV,No,DSL,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,44.95,44.95,Male,0,No,No,1
8952-WCVCD,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),104.45,4162.05,Female,0,Yes,No,41
8954-HKVWG,,DSL,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),44.6,80.55,Female,0,Yes,No,2
8957-THMOA,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Two year,No,Credit card (automatic),20.15,970.85,Female,0,No,Yes,50
8958-JPTRR,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,No,Electronic check,24.3,1261.7,Female,0,Yes,No,56
8961-QDZZJ,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,95.0,5535.8,Female,0,Yes,Yes,57
8963-JLGJT,No,DSL,Yes,No,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.9,157.55,Male,0,No,Yes,3
8963-MQVYN,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,20.55,469.85,Female,0,No,Yes,22
8966-KZXXA,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Two year,No,Credit card (automatic),25.1,930.95,Male,0,Yes,Yes,36
8966-OIQHG,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,One year,No,Bank transfer (automatic),20.75,452.35,Female,0,Yes,Yes,22
8966-SNIZF,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Two year,No,Bank transfer (automatic),19.45,1303.5,Female,0,Yes,No,70
8967-SZQAS,No,DSL,No,Yes,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,50.45,765.45,Female,0,No,No,14
8969-PRHFK,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,One year,No,Mailed check,19.65,411.25,Male,0,No,No,18
8970-ANWXO,No,DSL,No,No,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,73.75,1756.6,Female,0,No,No,23
8972-HJWNV,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,84.55,646.85,Female,1,Yes,No,7
8974-OVACP,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,20.15,20.15,Female,0,No,No,1
8975-SKGRX,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.1,8310.55,Male,0,Yes,No,71
8976-OQHGT,Yes,DSL,No,Yes,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,56.5,235.1,Female,0,Yes,Yes,4
8977-NIXDF,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Two year,No,Mailed check,19.6,197.4,Male,0,Yes,Yes,9
8979-CAMGB,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,102.1,6688.1,Male,1,No,No,64
8980-WQFWL,No,DSL,No,No,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,62.1,2096.1,Female,0,No,No,35
8981-FJGLA,No,Fiber optic,No,No,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,78.0,851.8,Male,0,No,Yes,11
8982-NHAVY,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),100.5,2673.45,Male,0,No,No,27
8984-EYLLL,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,105.25,6823.4,Male,0,Yes,No,64
8984-HPEMB,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,118.65,8477.6,Female,0,No,No,71
8985-OOPOS,No,DSL,No,No,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),74.1,74.1,Female,0,No,No,1
8988-ECPJR,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,79.6,2718.3,Female,1,Yes,Yes,34
8990-YOZLV,No,DSL,Yes,Yes,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,66.9,4577.9,Female,0,No,No,69
8990-ZXLSU,No,Fiber optic,No,No,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,69.05,651.5,Female,0,No,No,9
8992-CEUEN,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Electronic check,18.85,18.85,Female,0,No,No,1
8992-JQYUN,Yes,DSL,No,No,Yes,No,Yes,Yes,No,No phone service,Month-to-month,Yes,Electronic check,50.35,50.35,Male,0,Yes,No,1
8992-OBVDG,No,DSL,No,No,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,61.65,1393.6,Male,0,No,No,21
8992-VONJD,No,DSL,Yes,Yes,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,56.0,764.55,Female,0,No,Yes,13
8993-IZEUX,No,Fiber optic,No,No,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),69.15,488.65,Male,0,No,No,7
8993-PHFWD,Yes,DSL,No,No,No,No,No,No,No,No phone service,Month-to-month,No,Electronic check,25.25,58.9,Female,0,No,No,3
8996-ZROXE,No,DSL,No,No,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,53.5,3035.8,Male,1,No,No,57
8999-BOHSE,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),89.7,1047.7,Female,1,No,No,11
8999-EXMNO,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Two year,No,Mailed check,20.15,387.7,Female,0,Yes,Yes,19
8999-XXGNS,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.75,7629.85,Female,1,Yes,No,72
8999-YPYBV,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,84.35,3858.05,Male,0,Yes,Yes,45
9000-PLFUZ,No,DSL,No,Yes,No,No,Yes,Yes,No,No phone service,Two year,Yes,Credit card (automatic),49.45,2907.55,Female,1,Yes,No,60
9003-CPATH,No,Fiber optic,No,No,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,79.9,3313.4,Male,0,No,No,42
9013-AQORL,No,DSL,No,Yes,Yes,No,No,Yes,No,No phone service,Month-to-month,No,Credit card (automatic),45.55,2108.35,Female,0,No,Yes,48
9018-PCIOK,No,DSL,No,Yes,Yes,No,No,Yes,Yes,No,Two year,Yes,Mailed check,64.75,3617.1,Female,0,No,No,55
9019-QVLZD,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,79.55,79.55,Female,0,No,No,1
9025-AOMKI,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.55,536.4,Female,0,No,No,6
9025-ZRPVR,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,18.95,185.6,Male,0,No,No,9
9026-LHEVG,No,DSL,No,Yes,No,No,No,Yes,No,No phone service,Month-to-month,No,Electronic check,40.75,359.4,Female,0,No,No,9
9026-RNUJS,Yes,DSL,No,No,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,50.35,237.25,Male,1,No,No,5
9027-TMATR,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,78.8,3460.3,Female,0,Yes,No,43
9027-YFHQJ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),25.05,152.95,Male,0,No,No,7
9028-LIHRP,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),100.2,7209.0,Male,0,Yes,Yes,71
9029-FEGVJ,No,Fiber optic,No,No,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,79.3,2570.0,Female,1,Yes,No,32
9030-QGZNL,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Two year,No,Mailed check,20.85,161.65,Female,0,No,No,8
9031-ZVQPT,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,108.2,7840.6,Male,0,Yes,No,72
9033-EOXWV,Yes,DSL,No,No,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,74.05,872.65,Female,0,No,No,12
9036-CSKBW,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),107.45,5680.9,Female,0,No,No,51
9039-RBEEE,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,No phone service,Month-to-month,Yes,Credit card (automatic),48.95,1880.85,Male,0,No,No,39
9039-ZVJDC,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,19.1,53.05,Male,0,No,No,3
9040-KZVWO,No,Fiber optic,No,Yes,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),75.5,2018.1,Male,0,No,No,26
9046-DQMTP,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),20.75,739.9,Male,0,No,No,35
9046-JBFWA,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,19.15,537.35,Male,0,No,Yes,27
9048-JVYVF,Yes,DSL,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,69.35,191.35,Male,0,No,No,3
9050-IKDZA,No,Fiber optic,No,No,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,81.5,162.55,Female,1,No,No,2
9050-QLROH,Yes,Fiber optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),90.7,1597.25,Male,0,No,No,18
9052-DHNKM,No,DSL,Yes,Yes,No,No,No,No,Yes,Yes,One year,No,Electronic check,61.55,1581.95,Male,0,No,No,26
9052-VKDUW,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.4,7227.45,Female,1,Yes,No,65
9053-EJUNL,No,Fiber optic,No,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.2,3645.75,Male,0,No,No,41
9053-JZFKV,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),116.2,7752.3,Male,0,No,No,67
9054-FOWNV,No,Fiber optic,No,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.75,1885.15,Male,0,Yes,Yes,22
9055-MOJJJ,No,DSL,Yes,No,No,Yes,Yes,No,Yes,No,One year,No,Mailed check,65.8,4068.0,Female,0,Yes,Yes,64
9057-MSWCO,Yes,DSL,Yes,No,No,No,No,No,No,No phone service,Month-to-month,No,Credit card (automatic),30.75,805.1,Male,1,Yes,No,27
9057-SIHCH,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.6,291.9,Female,0,No,No,3
9058-CBREO,Yes,DSL,No,No,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,50.55,50.55,Female,1,No,No,1
9058-HRZSV,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,94.4,6126.15,Female,1,Yes,No,65
9058-MJLZC,No,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,94.6,2283.15,Female,0,No,No,24
9060-HJJRW,No,DSL,No,Yes,Yes,No,Yes,Yes,No,No phone service,One year,Yes,Credit card (automatic),56.4,2928.5,Female,0,No,No,51
9061-TIHDA,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.25,1233.65,Male,1,Yes,No,13
9063-ZGTUY,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,19.4,1182.55,Female,0,Yes,Yes,61
9065-ZCPQX,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),78.85,5763.15,Male,0,Yes,No,72
9066-QRSDU,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Electronic check,26.3,1763.55,Female,0,Yes,No,69
9067-SQTNS,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,One year,No,Bank transfer (automatic),20.6,926.0,Male,0,Yes,Yes,44
9067-YGSCA,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,No,Credit card (automatic),26.05,1856.4,Female,0,No,No,70
9068-FHQHD,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Two year,No,Bank transfer (automatic),20.15,777.35,Female,0,Yes,Yes,40
9068-VPWQQ,No,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),75.35,4729.3,Male,0,Yes,No,61
9069-LGEUL,No,DSL,Yes,No,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.95,1406.0,Male,0,Yes,No,23
9070-BCKQP,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.15,7881.2,Female,0,Yes,No,72
9073-ZZIAY,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,86.1,5215.25,Male,0,Yes,Yes,62
